,Timestamp,id,lat,long,LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,time_delta_seconds,timestamp_salida,time_delta_minutes,weekend,workable_hour,workable_move,hour,moment_of_day,dates
543127,2014-01-07 18:02:48,32,36.07213027,24.87461405,Strum,Orhan,32.0,Executive,SVP/COO,5413.0,2014-01-07 19:33:01,90.21666666666667,False,True,True,18,Afternoon,2014-01-07
543336,2014-01-07 19:37:02,32,36.07667659,24.85761474,Strum,Orhan,32.0,Executive,SVP/COO,4679.0,2014-01-07 20:55:01,77.98333333333333,False,True,True,19,Evening,2014-01-07
543540,2014-01-07 20:59:01,32,36.07217148,24.87462562,Strum,Orhan,32.0,Executive,SVP/COO,480.0,2014-01-07 21:07:01,8.0,False,True,True,20,Evening,2014-01-07
543541,2014-01-07 21:07:01,32,36.07211723,24.87458735,Strum,Orhan,32.0,Executive,SVP/COO,36720.0,2014-01-08 07:19:01,612.0,False,False,False,21,Evening,2014-01-07
543715,2014-01-08 07:22:24,32,36.06753931,24.87331424,Strum,Orhan,32.0,Executive,SVP/COO,697.0,2014-01-08 07:34:01,11.616666666666667,False,True,True,7,Morning,2014-01-08
544090,2014-01-08 07:42:31,32,36.048029299999996,24.87957014,Strum,Orhan,32.0,Executive,SVP/COO,15210.0,2014-01-08 11:56:01,253.5,False,True,True,7,Morning,2014-01-08
544197,2014-01-08 11:58:05,32,36.051934100000004,24.87078656,Strum,Orhan,32.0,Executive,SVP/COO,5456.0,2014-01-08 13:29:01,90.93333333333334,False,True,True,11,Morning,2014-01-08
544299,2014-01-08 13:31:05,32,36.04802778,24.87956812,Strum,Orhan,32.0,Executive,SVP/COO,15356.0,2014-01-08 17:47:01,255.93333333333334,False,True,True,13,Afternoon,2014-01-08
544621,2014-01-08 17:53:48,32,36.07212268,24.87462755,Strum,Orhan,32.0,Executive,SVP/COO,47713.0,2014-01-09 07:09:01,795.2166666666667,False,True,True,17,Afternoon,2014-01-08
544797,2014-01-09 07:12:24,32,36.06754974,24.87333035,Strum,Orhan,32.0,Executive,SVP/COO,2317.0,2014-01-09 07:51:01,38.61666666666667,False,True,True,7,Morning,2014-01-09
545166,2014-01-09 07:59:31,32,36.04802965,24.879566600000004,Strum,Orhan,32.0,Executive,SVP/COO,14370.0,2014-01-09 11:59:01,239.5,False,True,True,7,Morning,2014-01-09
545306,2014-01-09 12:02:23,32,36.05450401,24.89994027,Strum,Orhan,32.0,Executive,SVP/COO,5258.0,2014-01-09 13:30:01,87.63333333333334,False,True,True,12,Morning,2014-01-09
545460,2014-01-09 13:33:23,32,36.04802373,24.87957587,Strum,Orhan,32.0,Executive,SVP/COO,16538.0,2014-01-09 18:09:01,275.6333333333333,False,True,True,13,Afternoon,2014-01-09
545778,2014-01-09 18:15:48,32,36.07211983,24.87460647,Strum,Orhan,32.0,Executive,SVP/COO,5053.0,2014-01-09 19:40:01,84.21666666666667,False,True,True,18,Afternoon,2014-01-09
545995,2014-01-09 19:44:02,32,36.07667416,24.85761768,Strum,Orhan,32.0,Executive,SVP/COO,5879.0,2014-01-09 21:22:01,97.98333333333333,False,True,True,19,Evening,2014-01-09
546192,2014-01-09 21:26:02,32,36.07214703,24.87460287,Strum,Orhan,32.0,Executive,SVP/COO,34619.0,2014-01-10 07:03:01,576.9833333333333,False,False,False,21,Evening,2014-01-09
546363,2014-01-10 07:06:24,32,36.06751403,24.87335994,Strum,Orhan,32.0,Executive,SVP/COO,2077.0,2014-01-10 07:41:01,34.61666666666667,False,True,True,7,Morning,2014-01-10
546777,2014-01-10 07:49:31,32,36.04802186,24.87957084,Strum,Orhan,32.0,Executive,SVP/COO,15630.0,2014-01-10 12:10:01,260.5,False,True,True,7,Morning,2014-01-10
546952,2014-01-10 12:13:42,32,36.05574227,24.90256954,Strum,Orhan,32.0,Executive,SVP/COO,3559.0,2014-01-10 13:13:01,59.31666666666667,False,True,True,12,Morning,2014-01-10
547108,2014-01-10 13:16:42,32,36.04802958,24.87957593,Strum,Orhan,32.0,Executive,SVP/COO,16339.0,2014-01-10 17:49:01,272.31666666666666,False,True,True,13,Afternoon,2014-01-10
547425,2014-01-10 17:55:48,32,36.07211463,24.87459971,Strum,Orhan,32.0,Executive,SVP/COO,5413.0,2014-01-10 19:26:01,90.21666666666667,False,True,True,17,Afternoon,2014-01-10
547620,2014-01-10 19:30:02,32,36.0766701,24.85763804,Strum,Orhan,32.0,Executive,SVP/COO,6959.0,2014-01-10 21:26:01,115.98333333333333,False,True,True,19,Evening,2014-01-10
547820,2014-01-10 21:30:02,32,36.07211832,24.87461607,Strum,Orhan,32.0,Executive,SVP/COO,53819.0,2014-01-11 12:27:01,896.9833333333333,False,False,False,21,Evening,2014-01-10
548166,2014-01-11 12:35:57,32,36.05448473,24.89987731,Strum,Orhan,32.0,Executive,SVP/COO,2884.0,2014-01-11 13:24:01,48.06666666666667,True,True,False,12,Morning,2014-01-11
548602,2014-01-11 13:37:01,32,36.06585801,24.84983851,Strum,Orhan,32.0,Executive,SVP/COO,7920.0,2014-01-11 15:49:01,132.0,True,True,False,13,Afternoon,2014-01-11
548864,2014-01-11 15:54:54,32,36.07222342,24.87463899,Strum,Orhan,32.0,Executive,SVP/COO,727.0,2014-01-11 16:07:01,12.116666666666667,True,True,False,15,Afternoon,2014-01-11
548865,2014-01-11 16:07:01,32,36.07212623,24.87458573,Strum,Orhan,32.0,Executive,SVP/COO,7080.0,2014-01-11 18:05:01,118.0,True,True,False,16,Afternoon,2014-01-11
549054,2014-01-11 18:09:03,32,36.075273700000004,24.85629806,Strum,Orhan,32.0,Executive,SVP/COO,4918.0,2014-01-11 19:31:01,81.96666666666667,True,True,False,18,Afternoon,2014-01-11
549250,2014-01-11 19:35:03,32,36.0721305,24.8746141,Strum,Orhan,32.0,Executive,SVP/COO,60658.0,2014-01-12 12:26:01,1010.9666666666667,True,True,False,19,Evening,2014-01-11
549462,2014-01-12 12:30:44,32,36.05193726,24.87080536,Strum,Orhan,32.0,Executive,SVP/COO,3977.0,2014-01-12 13:37:01,66.28333333333333,True,True,False,12,Morning,2014-01-12
549686,2014-01-12 13:41:44,32,36.07215001,24.87460956,Strum,Orhan,32.0,Executive,SVP/COO,8957.0,2014-01-12 16:11:01,149.28333333333333,True,True,False,13,Afternoon,2014-01-12
549687,2014-01-12 16:11:01,32,36.07215039,24.8746118,Strum,Orhan,32.0,Executive,SVP/COO,660.0,2014-01-12 16:22:01,11.0,True,True,False,16,Afternoon,2014-01-12
549688,2014-01-12 16:22:01,32,36.072126700000005,24.87460539,Strum,Orhan,32.0,Executive,SVP/COO,6180.0,2014-01-12 18:05:01,103.0,True,True,False,16,Afternoon,2014-01-12
549883,2014-01-12 18:09:00,32,36.07663201,24.85769227,Strum,Orhan,32.0,Executive,SVP/COO,361.0,2014-01-12 18:15:01,6.016666666666667,True,True,False,18,Afternoon,2014-01-12
549884,2014-01-12 18:15:01,32,36.07666573,24.85764286,Strum,Orhan,32.0,Executive,SVP/COO,5940.0,2014-01-12 19:54:01,99.0,True,True,False,18,Afternoon,2014-01-12
550095,2014-01-12 19:58:02,32,36.07212438,24.874615300000002,Strum,Orhan,32.0,Executive,SVP/COO,39239.0,2014-01-13 06:52:01,653.9833333333333,True,True,False,19,Evening,2014-01-12
550192,2014-01-13 06:53:56,32,36.06755086,24.87329745,Strum,Orhan,32.0,Executive,SVP/COO,305.0,2014-01-13 06:59:01,5.083333333333333,False,True,True,6,Morning,2014-01-13
550193,2014-01-13 06:59:01,32,36.06752005,24.87334701,Strum,Orhan,32.0,Executive,SVP/COO,1920.0,2014-01-13 07:31:01,32.0,False,True,True,6,Morning,2014-01-13
550570,2014-01-13 07:39:31,32,36.04802584,24.87956611,Strum,Orhan,32.0,Executive,SVP/COO,15510.0,2014-01-13 11:58:01,258.5,False,True,True,7,Morning,2014-01-13
550832,2014-01-13 12:04:16,32,36.05972545,24.85801831,Strum,Orhan,32.0,Executive,SVP/COO,3765.0,2014-01-13 13:07:01,62.75,False,True,True,12,Morning,2014-01-13
551099,2014-01-13 13:13:15,32,36.04803358,24.87957484,Strum,Orhan,32.0,Executive,SVP/COO,466.0,2014-01-13 13:21:01,7.766666666666667,False,True,True,13,Afternoon,2014-01-13
551100,2014-01-13 13:21:01,32,36.04802477,24.87957144,Strum,Orhan,32.0,Executive,SVP/COO,16680.0,2014-01-13 17:59:01,278.0,False,True,True,13,Afternoon,2014-01-13
551424,2014-01-13 18:05:48,32,36.07215794,24.87462621,Strum,Orhan,32.0,Executive,SVP/COO,5173.0,2014-01-13 19:32:01,86.21666666666667,False,True,True,18,Afternoon,2014-01-13
551632,2014-01-13 19:36:02,32,36.07662444,24.85763695,Strum,Orhan,32.0,Executive,SVP/COO,6959.0,2014-01-13 21:32:01,115.98333333333333,False,True,True,19,Evening,2014-01-13
551831,2014-01-13 21:36:01,32,36.0721668,24.87460832,Strum,Orhan,32.0,Executive,SVP/COO,5040.0,2014-01-13 23:00:01,84.0,False,False,False,21,Evening,2014-01-13
551832,2014-01-13 23:00:01,32,36.072115600000004,24.87458724,Strum,Orhan,32.0,Executive,SVP/COO,29520.0,2014-01-14 07:12:01,492.0,False,False,False,23,Evening,2014-01-13
551995,2014-01-14 07:15:24,32,36.06754854,24.87333142,Strum,Orhan,32.0,Executive,SVP/COO,2077.0,2014-01-14 07:50:01,34.61666666666667,False,True,True,7,Morning,2014-01-14
552379,2014-01-14 07:58:31,32,36.04802642,24.8795668,Strum,Orhan,32.0,Executive,SVP/COO,14190.0,2014-01-14 11:55:01,236.5,False,True,True,7,Morning,2014-01-14
552533,2014-01-14 11:58:23,32,36.05449241,24.89993855,Strum,Orhan,32.0,Executive,SVP/COO,4958.0,2014-01-14 13:21:01,82.63333333333334,False,True,True,11,Morning,2014-01-14
552675,2014-01-14 13:24:23,32,36.04802613,24.879567899999998,Strum,Orhan,32.0,Executive,SVP/COO,15758.0,2014-01-14 17:47:01,262.6333333333333,False,True,True,13,Afternoon,2014-01-14
553008,2014-01-14 17:53:48,32,36.07213522,24.87460303,Strum,Orhan,32.0,Executive,SVP/COO,47773.0,2014-01-15 07:10:01,796.2166666666667,False,True,True,17,Afternoon,2014-01-14
553174,2014-01-15 07:13:24,32,36.0675442,24.87333388,Strum,Orhan,32.0,Executive,SVP/COO,2017.0,2014-01-15 07:47:01,33.61666666666667,False,True,True,7,Morning,2014-01-15
553551,2014-01-15 07:55:31,32,36.04802964,24.87956837,Strum,Orhan,32.0,Executive,SVP/COO,14790.0,2014-01-15 12:02:01,246.5,False,True,True,7,Morning,2014-01-15
553892,2014-01-15 12:10:26,32,36.06584333,24.85238444,Strum,Orhan,32.0,Executive,SVP/COO,3515.0,2014-01-15 13:09:01,58.583333333333336,False,True,True,12,Morning,2014-01-15
554227,2014-01-15 13:17:26,32,36.04802644,24.87957058,Strum,Orhan,32.0,Executive,SVP/COO,16235.0,2014-01-15 17:48:01,270.5833333333333,False,True,True,13,Afternoon,2014-01-15
554559,2014-01-15 17:54:48,32,36.07211771,24.87461343,Strum,Orhan,32.0,Executive,SVP/COO,6013.0,2014-01-15 19:35:01,100.21666666666667,False,True,True,17,Afternoon,2014-01-15
554749,2014-01-15 19:39:02,32,36.07668669,24.85760283,Strum,Orhan,32.0,Executive,SVP/COO,7859.0,2014-01-15 21:50:01,130.98333333333332,False,True,True,19,Evening,2014-01-15
554960,2014-01-15 21:54:01,32,36.07212887,24.87460333,Strum,Orhan,32.0,Executive,SVP/COO,240.0,2014-01-15 21:58:01,4.0,False,False,False,21,Evening,2014-01-15
554961,2014-01-15 21:58:01,32,36.07215696,24.8746277,Strum,Orhan,32.0,Executive,SVP/COO,33540.0,2014-01-16 07:17:01,559.0,False,False,False,21,Evening,2014-01-15
555132,2014-01-16 07:20:24,32,36.06750507,24.87334305,Strum,Orhan,32.0,Executive,SVP/COO,1297.0,2014-01-16 07:42:01,21.616666666666667,False,True,True,7,Morning,2014-01-16
555521,2014-01-16 07:50:31,32,36.04802235,24.87957409,Strum,Orhan,32.0,Executive,SVP/COO,16050.0,2014-01-16 12:18:01,267.5,False,True,True,7,Morning,2014-01-16
555960,2014-01-16 12:27:27,32,36.07668654,24.85757951,Strum,Orhan,32.0,Executive,SVP/COO,3634.0,2014-01-16 13:28:01,60.56666666666667,False,True,True,12,Morning,2014-01-16
556416,2014-01-16 13:37:27,32,36.04802149,24.87956569,Strum,Orhan,32.0,Executive,SVP/COO,15814.0,2014-01-16 18:01:01,263.56666666666666,False,True,True,13,Afternoon,2014-01-16
556741,2014-01-16 18:07:48,32,36.07214854,24.87462417,Strum,Orhan,32.0,Executive,SVP/COO,48253.0,2014-01-17 07:32:01,804.2166666666667,False,True,True,18,Afternoon,2014-01-16
557294,2014-01-17 07:43:52,32,36.04802144,24.87956675,Strum,Orhan,32.0,Executive,SVP/COO,15969.0,2014-01-17 12:10:01,266.15,False,True,True,7,Morning,2014-01-17
557544,2014-01-17 12:16:16,32,36.05974565,24.85807192,Strum,Orhan,32.0,Executive,SVP/COO,3885.0,2014-01-17 13:21:01,64.75,False,True,True,12,Morning,2014-01-17
557814,2014-01-17 13:27:16,32,36.04803116,24.879573699999998,Strum,Orhan,32.0,Executive,SVP/COO,15945.0,2014-01-17 17:53:01,265.75,False,True,True,13,Afternoon,2014-01-17
558150,2014-01-17 17:59:48,32,36.07211581,24.8745924,Strum,Orhan,32.0,Executive,SVP/COO,67393.0,2014-01-18 12:43:01,1123.2166666666667,False,True,True,17,Afternoon,2014-01-17
558450,2014-01-18 12:49:37,32,36.06348434,24.85096945,Strum,Orhan,32.0,Executive,SVP/COO,984.0,2014-01-18 13:06:01,16.4,True,True,False,12,Morning,2014-01-18
558634,2014-01-18 13:11:19,32,36.05285492,24.86856833,Strum,Orhan,32.0,Executive,SVP/COO,9042.0,2014-01-18 15:42:01,150.7,True,True,False,13,Afternoon,2014-01-18
558856,2014-01-18 15:46:58,32,36.07215085,24.87460258,Strum,Orhan,32.0,Executive,SVP/COO,8403.0,2014-01-18 18:07:01,140.05,True,True,False,15,Afternoon,2014-01-18
559062,2014-01-18 18:11:03,32,36.0752624,24.85631411,Strum,Orhan,32.0,Executive,SVP/COO,3178.0,2014-01-18 19:04:01,52.96666666666667,True,True,False,18,Afternoon,2014-01-18
559263,2014-01-18 19:08:02,32,36.072132700000004,24.87459887,Strum,Orhan,32.0,Executive,SVP/COO,299.0,2014-01-18 19:13:01,4.983333333333333,True,True,False,19,Evening,2014-01-18
559264,2014-01-18 19:13:01,32,36.07213114,24.87461923,Strum,Orhan,32.0,Executive,SVP/COO,62280.0,2014-01-19 12:31:01,1038.0,True,True,False,19,Evening,2014-01-18
559485,2014-01-19 12:36:04,32,36.08956115,24.86068385,Strum,Orhan,32.0,Executive,SVP/COO,897.0,2014-01-19 12:51:01,14.95,True,True,False,12,Morning,2014-01-19
559486,2014-01-19 12:51:01,32,36.08961232,24.86066951,Strum,Orhan,32.0,Executive,SVP/COO,20400.0,2014-01-19 18:31:01,340.0,True,True,False,12,Morning,2014-01-19
559614,2014-01-19 18:34:41,32,36.07664507,24.85764129,Strum,Orhan,32.0,Executive,SVP/COO,6320.0,2014-01-19 20:20:01,105.33333333333333,True,True,False,18,Afternoon,2014-01-19
559953,2014-01-06 07:30:53,33,36.05405739,24.90123022,Tempestad,Brand,33.0,Engineering,Drill Technician,908.0,2014-01-06 07:46:01,15.133333333333333,False,True,True,7,Morning,2014-01-06
560187,2014-01-06 07:51:12,33,36.04802558,24.87957263,Tempestad,Brand,33.0,Engineering,Drill Technician,14149.0,2014-01-06 11:47:01,235.81666666666666,False,True,True,7,Morning,2014-01-06
560301,2014-01-06 11:49:05,33,36.05194707,24.87081288,Tempestad,Brand,33.0,Engineering,Drill Technician,5816.0,2014-01-06 13:26:01,96.93333333333334,False,True,True,11,Morning,2014-01-06
560413,2014-01-06 13:28:05,33,36.04802221,24.87957412,Tempestad,Brand,33.0,Engineering,Drill Technician,14636.0,2014-01-06 17:32:01,243.93333333333334,False,True,True,13,Afternoon,2014-01-06
560643,2014-01-06 17:37:38,33,36.06246262,24.898801199999998,Tempestad,Brand,33.0,Engineering,Drill Technician,50603.0,2014-01-07 07:41:01,843.3833333333333,False,True,True,17,Afternoon,2014-01-06
560778,2014-01-07 07:45:53,33,36.05405033,24.90123981,Tempestad,Brand,33.0,Engineering,Drill Technician,788.0,2014-01-07 07:59:01,13.133333333333333,False,True,True,7,Morning,2014-01-07
561002,2014-01-07 08:04:12,33,36.04803224,24.87956532,Tempestad,Brand,33.0,Engineering,Drill Technician,15169.0,2014-01-07 12:17:01,252.81666666666666,False,True,True,8,Morning,2014-01-07
561333,2014-01-07 12:25:17,33,36.06348841,24.85101397,Tempestad,Brand,33.0,Engineering,Drill Technician,4604.0,2014-01-07 13:42:01,76.73333333333333,False,True,True,12,Morning,2014-01-07
561668,2014-01-07 13:50:17,33,36.04802238,24.8795661,Tempestad,Brand,33.0,Engineering,Drill Technician,12524.0,2014-01-07 17:19:01,208.73333333333332,False,True,True,13,Afternoon,2014-01-07
561902,2014-01-07 17:24:38,33,36.06252653,24.89879348,Tempestad,Brand,33.0,Engineering,Drill Technician,4943.0,2014-01-07 18:47:01,82.38333333333334,False,True,True,17,Afternoon,2014-01-07
561975,2014-01-07 18:49:23,33,36.05574421,24.90258126,Tempestad,Brand,33.0,Engineering,Drill Technician,5378.0,2014-01-07 20:19:01,89.63333333333334,False,True,True,18,Afternoon,2014-01-07
562053,2014-01-07 20:21:23,33,36.06243091,24.89879427,Tempestad,Brand,33.0,Engineering,Drill Technician,40358.0,2014-01-08 07:34:01,672.6333333333333,False,True,True,20,Evening,2014-01-07
562196,2014-01-08 07:38:53,33,36.05405793,24.90125747,Tempestad,Brand,33.0,Engineering,Drill Technician,608.0,2014-01-08 07:49:01,10.133333333333333,False,True,True,7,Morning,2014-01-08
562417,2014-01-08 07:54:12,33,36.04803277,24.87956604,Tempestad,Brand,33.0,Engineering,Drill Technician,11269.0,2014-01-08 11:02:01,187.81666666666666,False,True,True,7,Morning,2014-01-08
562714,2014-01-08 11:09:07,33,36.07071981,24.89527846,Tempestad,Brand,33.0,Engineering,Drill Technician,7914.0,2014-01-08 13:21:01,131.9,False,True,True,11,Morning,2014-01-08
562999,2014-01-08 13:28:07,33,36.04802572,24.87957353,Tempestad,Brand,33.0,Engineering,Drill Technician,594.0,2014-01-08 13:38:01,9.9,False,True,True,13,Afternoon,2014-01-08
563000,2014-01-08 13:38:01,33,36.04803229,24.87956668,Tempestad,Brand,33.0,Engineering,Drill Technician,13440.0,2014-01-08 17:22:01,224.0,False,True,True,13,Afternoon,2014-01-08
563220,2014-01-08 17:27:38,33,36.06247158,24.89881272,Tempestad,Brand,33.0,Engineering,Drill Technician,6143.0,2014-01-08 19:10:01,102.38333333333334,False,True,True,17,Afternoon,2014-01-08
563290,2014-01-08 19:14:01,33,36.05579235,24.90257266,Tempestad,Brand,33.0,Engineering,Drill Technician,4200.0,2014-01-08 20:24:01,70.0,False,True,True,19,Evening,2014-01-08
563365,2014-01-08 20:26:22,33,36.06247704,24.89880185,Tempestad,Brand,33.0,Engineering,Drill Technician,279.0,2014-01-08 20:31:01,4.65,False,True,True,20,Evening,2014-01-08
563366,2014-01-08 20:31:01,33,36.06243694,24.89885112,Tempestad,Brand,33.0,Engineering,Drill Technician,38040.0,2014-01-09 07:05:01,634.0,False,True,True,20,Evening,2014-01-08
563518,2014-01-09 07:09:53,33,36.05413886,24.90117957,Tempestad,Brand,33.0,Engineering,Drill Technician,2168.0,2014-01-09 07:46:01,36.13333333333333,False,True,True,7,Morning,2014-01-09
563730,2014-01-09 07:51:12,33,36.04802785,24.87957143,Tempestad,Brand,33.0,Engineering,Drill Technician,15769.0,2014-01-09 12:14:01,262.81666666666666,False,True,True,7,Morning,2014-01-09
564193,2014-01-09 12:23:27,33,36.07663745,24.85762121,Tempestad,Brand,33.0,Engineering,Drill Technician,4594.0,2014-01-09 13:40:01,76.56666666666666,False,True,True,12,Morning,2014-01-09
564637,2014-01-09 13:49:27,33,36.04803208,24.87957314,Tempestad,Brand,33.0,Engineering,Drill Technician,13774.0,2014-01-09 17:39:01,229.56666666666666,False,True,True,13,Afternoon,2014-01-09
564881,2014-01-09 17:44:38,33,36.06247823,24.89886185,Tempestad,Brand,33.0,Engineering,Drill Technician,48443.0,2014-01-10 07:12:01,807.3833333333333,False,True,True,17,Afternoon,2014-01-09
565014,2014-01-10 07:16:53,33,36.05406321,24.90122485,Tempestad,Brand,33.0,Engineering,Drill Technician,2288.0,2014-01-10 07:55:01,38.13333333333333,False,True,True,7,Morning,2014-01-10
565239,2014-01-10 08:00:12,33,36.04803017,24.87956927,Tempestad,Brand,33.0,Engineering,Drill Technician,11689.0,2014-01-10 11:15:01,194.81666666666666,False,True,True,8,Morning,2014-01-10
565514,2014-01-10 11:22:07,33,36.07074329,24.89517911,Tempestad,Brand,33.0,Engineering,Drill Technician,6654.0,2014-01-10 13:13:01,110.9,False,True,True,11,Morning,2014-01-10
565793,2014-01-10 13:20:07,33,36.0480324,24.879572699999997,Tempestad,Brand,33.0,Engineering,Drill Technician,954.0,2014-01-10 13:36:01,15.9,False,True,True,13,Afternoon,2014-01-10
565794,2014-01-10 13:36:01,33,36.04802115,24.87957179,Tempestad,Brand,33.0,Engineering,Drill Technician,13140.0,2014-01-10 17:15:01,219.0,False,True,True,13,Afternoon,2014-01-10
566032,2014-01-10 17:20:38,33,36.06243349,24.89878985,Tempestad,Brand,33.0,Engineering,Drill Technician,7163.0,2014-01-10 19:20:01,119.38333333333334,False,True,True,17,Afternoon,2014-01-10
566410,2014-01-10 19:30:02,33,36.08548257,24.86041239,Tempestad,Brand,33.0,Engineering,Drill Technician,14819.0,2014-01-10 23:37:01,246.98333333333332,False,True,True,19,Evening,2014-01-10
566814,2014-01-10 23:47:02,33,36.06253875,24.89886779,Tempestad,Brand,33.0,Engineering,Drill Technician,45899.0,2014-01-11 12:32:01,764.9833333333333,False,False,False,23,Evening,2014-01-10
567016,2014-01-11 12:37:37,33,36.07717359,24.87616512,Tempestad,Brand,33.0,Engineering,Drill Technician,20844.0,2014-01-11 18:25:01,347.4,True,True,False,12,Morning,2014-01-11
567210,2014-01-11 18:29:08,33,36.07666092,24.85757794,Tempestad,Brand,33.0,Engineering,Drill Technician,3713.0,2014-01-11 19:31:01,61.88333333333333,True,True,False,18,Afternoon,2014-01-11
